,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_mstable,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
284,200000,sell,2020-08-13,89.0,11.0,,,,,,,1.0210632329402827,08:54:30.860082
285,500000,sell,2020-08-13,79.0,20.0,,,,,,1.0,1.0204723869266328,08:54:32.019371
286,1000000,sell,2020-08-13,74.0,24.0,,,,,,2.0,1.019596984704827,08:54:32.633176
287,1500000,sell,2020-08-13,74.0,25.0,,,,,,1.0,1.0187764579293996,08:54:33.386902
288,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.021417643794404,08:55:34.916328
289,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.021734841658487,08:55:36.408160
290,50000,buy,2020-08-13,3.0,93.0,,,,,,4.0,1.021984599041065,08:55:37.090642
291,100000,buy,2020-08-13,38.0,60.0,,,,,,2.0,1.0222407290256161,08:55:37.844819
292,200000,buy,2020-08-13,56.0,43.0,,,,,,1.0,1.0225180460896317,08:55:39.257617
293,500000,buy,2020-08-13,66.0,33.0,,,,,,1.0,1.0231777697763358,08:55:40.506455
294,1000000,buy,2020-08-13,67.0,29.0,,,,,,4.0,1.0242335114155003,08:55:41.179428
295,1500000,buy,2020-08-13,70.0,28.0,,,,,,2.0,1.0253896130512217,08:55:42.521574
296,10000,sell,2020-08-13,99.0,,,,,1.0,,,1.0215506023263463,08:55:43.274526
297,25000,sell,2020-08-13,100.0,,,,,,,,1.0215058407044688,08:55:44.091978
298,50000,sell,2020-08-13,100.0,,,,,,,,1.0214381806665787,08:55:45.358119
299,100000,sell,2020-08-13,100.0,,,,,,,,1.0213038660799547,08:55:45.985609
300,200000,sell,2020-08-13,90.0,10.0,,,,,,,1.0210592023583147,08:55:46.632280
301,500000,sell,2020-08-13,79.0,20.0,,,,,,1.0,1.020465025894594,08:55:47.744756
302,1000000,sell,2020-08-13,73.0,23.0,,,,,,4.0,1.019594820928675,08:55:48.414751
303,1500000,sell,2020-08-13,73.0,24.0,,,,,,3.0,1.018787907489247,08:55:49.658344
304,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.021417642150168,08:56:50.618024
305,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0217348397506036,08:56:51.322379
306,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0219849375205314,08:56:52.692944
307,100000,buy,2020-08-13,36.0,62.0,,,,,,2.0,1.02225879360476,08:56:53.970537
308,200000,buy,2020-08-13,55.0,44.0,,,,,,1.0,1.0225453556469044,08:56:55.259681
309,500000,buy,2020-08-13,66.0,33.0,,,,,,1.0,1.0232112790704138,08:56:55.934390
310,1000000,buy,2020-08-13,67.0,29.0,,,,,,4.0,1.0242689482281253,08:56:56.743014
311,1500000,buy,2020-08-13,70.0,28.0,,,,,,2.0,1.0254284002176426,08:56:57.436928
312,10000,sell,2020-08-13,99.0,,,,,1.0,,,1.0215988705734727,08:56:58.677998
313,25000,sell,2020-08-13,100.0,,,,,,,,1.0215545071295085,08:57:00.065013
314,50000,sell,2020-08-13,100.0,,,,,,,,1.0214866996794971,08:57:01.352118
315,100000,sell,2020-08-13,100.0,,,,,,,,1.0213520923744932,08:57:02.198105
316,200000,sell,2020-08-13,90.0,9.0,,,,,1.0,,1.0211029815874162,08:57:03.595341
317,500000,sell,2020-08-13,79.0,19.0,,,,,1.0,1.0,1.020504580143601,08:57:04.335449
318,1000000,sell,2020-08-13,73.0,22.0,,,,,1.0,4.0,1.0196330906831792,08:57:05.873616
319,1500000,sell,2020-08-13,72.0,24.0,,,,,1.0,3.0,1.018825321529519,08:57:07.134607
320,10000,buy,2020-08-13,,90.0,,,,,,10.0,1.021068596713503,08:58:08.174513
321,25000,buy,2020-08-13,,96.0,,,,,,4.0,1.0212015544888757,08:58:09.199117
322,50000,buy,2020-08-13,,98.0,,,,,,2.0,1.0213836475910862,08:58:10.094002
323,100000,buy,2020-08-13,,99.0,,,,,,1.0,1.0217405979381309,08:58:11.449584
324,200000,buy,2020-08-13,33.0,66.0,,,,,,1.0,1.0222573706212843,08:58:12.904118
325,500000,buy,2020-08-13,57.0,42.0,,,,,,1.0,1.0230532492215876,08:58:13.779837
326,1000000,buy,2020-08-13,63.0,33.0,,,,,,4.0,1.0241530900356102,08:58:15.153397
327,1500000,buy,2020-08-13,67.0,31.0,,,,,,2.0,1.0253185809069594,08:58:16.109089
328,10000,sell,2020-08-13,75.0,,,,,1.0,24.0,,1.0219252087526238,08:58:17.306707
329,25000,sell,2020-08-13,90.0,,,,,,10.0,,1.021790238356098,08:58:18.683267
330,50000,sell,2020-08-13,94.0,,,,,,6.0,,1.0216913317871215,08:58:19.417031
331,100000,sell,2020-08-13,97.0,,,,,,3.0,,1.0215414991844516,08:58:20.189783
332,200000,sell,2020-08-13,98.0,,,,,,2.0,,1.0212685824351988,08:58:21.270438
333,500000,sell,2020-08-13,88.0,11.0,,,,,1.0,,1.0205514309248256,08:58:22.175148
334,1000000,sell,2020-08-13,78.0,18.0,,,,,1.0,3.0,1.0196290002811415,08:58:23.567708
335,1500000,sell,2020-08-13,76.0,21.0,,,,,1.0,2.0,1.0188116801248712,08:58:24.897275
336,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.02088699699541,08:59:26.290624
337,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211198551270546,08:59:28.059694
338,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213351136157969,08:59:29.508729
339,100000,buy,2020-08-13,,98.0,,,,,,2.0,1.0217083720000975,08:59:30.262227
340,200000,buy,2020-08-13,33.0,66.0,,,,,,1.0,1.0222333058942001,08:59:31.065530
341,500000,buy,2020-08-13,57.0,42.0,,,,,,1.0,1.0230446696356652,08:59:31.827602
342,1000000,buy,2020-08-13,63.0,33.0,,,,,,4.0,1.0241495615716147,08:59:32.547150
343,1500000,buy,2020-08-13,67.0,31.0,,,,,,2.0,1.0253186930671057,08:59:34.121646
344,10000,sell,2020-08-13,99.0,,,,,1.0,,,1.021766759942626,08:59:35.269644
345,25000,sell,2020-08-13,100.0,,,,,,,,1.0217237190528863,08:59:35.944606
346,50000,sell,2020-08-13,100.0,,,,,,,,1.0216552968380779,08:59:37.318036
347,100000,sell,2020-08-13,100.0,,,,,,,,1.0215194721268241,08:59:37.885094
348,200000,sell,2020-08-13,100.0,,,,,,,,1.021251826263169,08:59:39.136500
349,500000,sell,2020-08-13,88.0,11.0,,,,,,1.0,1.0205370048465008,08:59:40.466321
350,1000000,sell,2020-08-13,78.0,18.0,,,,,,4.0,1.019619710046406,08:59:41.886447
351,1500000,sell,2020-08-13,76.0,21.0,,,,,,3.0,1.0187984736043179,08:59:42.646214
352,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.020886995826853,09:00:44.067011
353,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211198537714792,09:00:45.351018
354,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213351121809924,09:00:46.151082
355,100000,buy,2020-08-13,,98.0,,,,,,2.0,1.0217083703880494,09:00:47.453499
356,200000,buy,2020-08-13,36.0,63.0,,,,,,1.0,1.0221909500657353,09:00:48.188482
357,500000,buy,2020-08-13,58.0,41.0,,,,,,1.0,1.0229711114711904,09:00:49.039705
358,1000000,buy,2020-08-13,63.0,33.0,,,,,,4.0,1.0240645170494218,09:00:49.787570
359,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252224647051782,09:00:50.548569
360,10000,sell,2020-08-13,94.0,,,,,5.0,1.0,,1.0217251716177262,09:00:51.330870
361,25000,sell,2020-08-13,98.0,,,,,2.0,,,1.0216360600475753,09:00:52.733054
362,50000,sell,2020-08-13,99.0,,,,,1.0,,,1.021552096901733,09:00:53.607343
363,100000,sell,2020-08-13,99.0,,,,,1.0,,,1.0214020078647796,09:00:54.259001
364,200000,sell,2020-08-13,100.0,,,,,,,,1.0211325817236534,09:00:55.438067
365,500000,sell,2020-08-13,88.0,12.0,,,,,,,1.0204348731658792,09:00:56.514076
366,1000000,sell,2020-08-13,77.0,19.0,,,,,,4.0,1.0195329585312427,09:00:57.744027
367,1500000,sell,2020-08-13,75.0,22.0,,,,,,3.0,1.0187184867924588,09:00:59.152130
368,10000,buy,2020-08-13,,90.0,,,,,,10.0,1.0209838693949105,09:02:00.669980
369,25000,buy,2020-08-13,,96.0,,,,,,4.0,1.0211888338430328,09:02:01.937907
370,50000,buy,2020-08-13,,98.0,,,,,,2.0,1.0213951609927483,09:02:03.180873
371,100000,buy,2020-08-13,1.0,98.0,,,,,,1.0,1.021764658641635,09:02:04.291979
372,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.022228586281448,09:02:05.595945
373,500000,buy,2020-08-13,58.0,41.0,,,,,,1.0,1.022995088635782,09:02:06.250458
374,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.0240828598040457,09:02:07.299115
375,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252385630432335,09:02:08.616277
376,10000,sell,2020-08-13,94.0,,,,,5.0,1.0,,1.0217251716177262,09:02:09.866469
377,25000,sell,2020-08-13,98.0,,,,,2.0,,,1.0216360600475753,09:02:10.699667
378,50000,sell,2020-08-13,99.0,,,,,1.0,,,1.021552096901733,09:02:11.609956
379,100000,sell,2020-08-13,99.0,,,,,1.0,,,1.0214020078647796,09:02:13.003531
380,200000,sell,2020-08-13,100.0,,,,,,,,1.0211325817236534,09:02:14.286455
381,500000,sell,2020-08-13,87.0,13.0,,,,,,,1.0204394744048115,09:02:15.834204
382,1000000,sell,2020-08-13,77.0,19.0,,,,,,4.0,1.019537224902236,09:02:17.345349
383,1500000,sell,2020-08-13,76.0,22.0,,,,,,2.0,1.0187222637539841,09:02:18.654955
384,10000,buy,2020-08-13,,90.0,,,,,,10.0,1.0209838674747225,09:03:19.445460
385,25000,buy,2020-08-13,,96.0,,,,,,4.0,1.0211888317770492,09:03:20.727050
386,50000,buy,2020-08-13,,98.0,,,,,,2.0,1.02139515885349,09:03:21.990646
387,100000,buy,2020-08-13,1.0,98.0,,,,,,1.0,1.0217646564412721,09:03:22.742405
388,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.0222285848674302,09:03:23.497181
389,500000,buy,2020-08-13,58.0,41.0,,,,,,1.0,1.0230030177307217,09:03:24.171965
390,1000000,buy,2020-08-13,66.0,33.0,,,,,,1.0,1.0241190588657942,09:03:25.459553
391,1500000,buy,2020-08-13,69.0,31.0,,,,,,,1.0253194879017935,09:03:26.822116
392,10000,sell,2020-08-13,99.0,,,,,1.0,,,1.0216460411230748,09:03:28.178683
393,25000,sell,2020-08-13,100.0,,,,,,,,1.02160136075046,09:03:28.979426
394,50000,sell,2020-08-13,100.0,,,,,,,,1.0215333928763402,09:03:29.860143
395,100000,sell,2020-08-13,100.0,,,,,,,,1.0213984672057217,09:03:31.132736
396,200000,sell,2020-08-13,100.0,,,,,,,,1.0211325817236534,09:03:31.911487
397,500000,sell,2020-08-13,87.0,13.0,,,,,,,1.0204394742073715,09:03:32.643252
398,1000000,sell,2020-08-13,78.0,20.0,,,,,,2.0,1.019528795114295,09:03:33.320035
399,1500000,sell,2020-08-13,76.0,22.0,,,,,,2.0,1.018716962916171,09:03:33.939837
400,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161397358117,09:04:34.909644
401,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211535388769413,09:04:35.750956
402,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705481093838,09:04:37.176476
403,100000,buy,2020-08-13,,98.0,,,,,,2.0,1.0217451379363713,09:04:38.499121
404,200000,buy,2020-08-13,36.0,63.0,,,,,,1.0,1.0222284428491375,09:04:39.319122
405,500000,buy,2020-08-13,57.0,41.0,,,,,,2.0,1.02300553899162,09:04:40.062417
406,1000000,buy,2020-08-13,63.0,33.0,,,,,,4.0,1.0240844178601698,09:04:41.280889
407,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252508186219864,09:04:41.967820
408,10000,sell,2020-08-13,95.0,,,,,5.0,,,1.021776496846863,09:04:43.343959
409,25000,sell,2020-08-13,98.0,,,,,2.0,,,1.0216791918159778,09:04:44.659022
410,50000,sell,2020-08-13,99.0,,,,,1.0,,,1.0215923666727604,09:04:45.878114
411,100000,sell,2020-08-13,99.0,,,,,1.0,,,1.0214420943378641,09:04:47.275501
412,200000,sell,2020-08-13,100.0,,,,,,,,1.0211696077010697,09:04:48.555074
413,500000,sell,2020-08-13,88.0,12.0,,,,,,,1.0204711169611478,09:04:49.281404
414,1000000,sell,2020-08-13,79.0,19.0,,,,,,2.0,1.0195565107158355,09:04:50.008356
415,1500000,sell,2020-08-13,76.0,22.0,,,,,,2.0,1.0187431901451045,09:04:51.159507
416,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161391352044,09:05:52.255477
417,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211535369938627,09:05:53.124418
418,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705461162224,09:05:54.358550
419,100000,buy,2020-08-13,3.0,95.0,,,,,,2.0,1.021744491065849,09:05:55.629811
420,200000,buy,2020-08-13,38.0,61.0,,,,,,1.0,1.0221937243046093,09:05:56.382032
421,500000,buy,2020-08-13,58.0,40.0,,,,,,2.0,1.0229492265751596,09:05:57.147145
422,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.024018514116283,09:05:58.364933
423,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0251758026711641,09:05:59.868034
424,10000,sell,2020-08-13,87.0,,,,,6.0,7.0,,1.0217234692588704,09:06:01.113044
425,25000,sell,2020-08-13,95.0,,,,,2.0,3.0,,1.02160383101617,09:06:02.902950
426,50000,sell,2020-08-13,97.0,,,,,1.0,2.0,,1.0215112549006926,09:06:03.733742
427,100000,sell,2020-08-13,97.0,,,,,1.0,2.0,,1.0213611414548085,09:06:05.005432
428,200000,sell,2020-08-13,99.0,,,,,,1.0,,1.0210877151001063,09:06:06.146586
429,500000,sell,2020-08-13,86.0,13.0,,,,,1.0,,1.020406683789814,09:06:06.970468
430,1000000,sell,2020-08-13,77.0,20.0,,,,,1.0,2.0,1.0195045422518894,09:06:07.696968
431,1500000,sell,2020-08-13,75.0,22.0,,,,,1.0,2.0,1.0186966760418898,09:06:09.085834
432,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161369924993,09:07:09.853084
433,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.021153535694539,09:07:10.536141
434,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705447409416,09:07:11.843912
435,100000,buy,2020-08-13,2.0,96.0,,,,,,2.0,1.0217447157716575,09:07:12.515519
436,200000,buy,2020-08-13,38.0,61.0,,,,,,1.0,1.022197781099676,09:07:13.465096
437,500000,buy,2020-08-13,59.0,40.0,,,,,,1.0,1.0229559693053623,09:07:14.753142
438,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.0240309039955342,09:07:16.054445
439,1500000,buy,2020-08-13,68.0,31.0,,,,,,1.0,1.0253112599896044,09:07:17.409042
440,10000,sell,2020-08-13,,,100.0,,,,,,1.0327579236588147,09:07:18.146580
441,25000,sell,2020-08-13,,,88.0,,,,12.0,,1.0284545236661602,09:07:19.492293
442,50000,sell,2020-08-13,71.0,,,,,,29.0,,1.022837243235416,09:07:20.729016
443,100000,sell,2020-08-13,85.0,,,,,,15.0,,1.0221157718517468,09:07:22.095774
444,200000,sell,2020-08-13,92.0,,,,,,8.0,,1.0215572074810275,09:07:22.901642
445,500000,sell,2020-08-13,85.0,11.0,,,,,4.0,,1.0206713484584167,09:07:24.203063
446,1000000,sell,2020-08-13,78.0,19.0,,,,,2.0,1.0,1.019685212105512,09:07:24.846155
447,1500000,sell,2020-08-13,74.0,22.0,,,,,2.0,2.0,1.0188426064582443,09:07:26.108374
448,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161358692538,09:08:27.099837
449,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.021153534391534,09:08:28.383424
450,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705433618085,09:08:29.109192
451,100000,buy,2020-08-13,,98.0,,,,,,2.0,1.0217451329486864,09:08:30.518740
452,200000,buy,2020-08-13,34.0,65.0,,,,,,1.0,1.0222577756776703,09:08:31.890301
453,500000,buy,2020-08-13,57.0,42.0,,,,,,1.0,1.023059957728907,09:08:33.256864
454,1000000,buy,2020-08-13,63.0,33.0,,,,,,4.0,1.0241576759314104,09:08:34.190564
455,1500000,buy,2020-08-13,67.0,31.0,,,,,,2.0,1.0253259962222825,09:08:35.467155
456,10000,sell,2020-08-13,99.0,,,,,1.0,,,1.0217663915634123,09:08:36.228910
457,25000,sell,2020-08-13,100.0,,,,,,,,1.0217224560264497,09:08:36.969674
458,50000,sell,2020-08-13,100.0,,,,,,,,1.0216541209029748,09:08:37.838395
459,100000,sell,2020-08-13,100.0,,,,,,,,1.0215184680460225,09:08:39.096991
460,200000,sell,2020-08-13,100.0,,,,,,,,1.02125115683145,09:08:39.780773
461,500000,sell,2020-08-13,88.0,11.0,,,,,,1.0,1.0205408808422691,09:08:40.492545
462,1000000,sell,2020-08-13,79.0,19.0,,,,,,2.0,1.0196223681041696,09:08:41.884099
463,1500000,sell,2020-08-13,76.0,22.0,,,,,,2.0,1.0188022915565969,09:08:43.179683
464,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161345565883,09:09:44.287161
465,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211535328688033,09:09:45.009390
466,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705417501282,09:09:46.217552
467,100000,buy,2020-08-13,8.0,90.0,,,,,,2.0,1.0217394781492586,09:09:47.657288
468,200000,buy,2020-08-13,41.0,58.0,,,,,,1.0,1.0221541644890737,09:09:48.453915
469,500000,buy,2020-08-13,60.0,39.0,,,,,,1.0,1.022889677329435,09:09:49.702856
470,1000000,buy,2020-08-13,65.0,32.0,,,,,,3.0,1.0239723062735198,09:09:51.085480
471,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0251055673185099,09:09:51.711165
472,10000,sell,2020-08-13,,,,,,,100.0,,1.025979803602528,09:09:53.041300
473,25000,sell,2020-08-13,,,54.0,,,,46.0,,1.023766575912257,09:09:54.249073
474,50000,sell,2020-08-13,74.0,,,,,,26.0,,1.022375953958415,09:09:55.046731
475,100000,sell,2020-08-13,86.0,,,,,,14.0,,1.0217794409931662,09:09:56.434461
476,200000,sell,2020-08-13,93.0,,,,,,7.0,,1.0212870109972947,09:09:57.246806
477,500000,sell,2020-08-13,83.0,13.0,,,,,3.0,1.0,1.0204775782881415,09:09:58.095027
478,1000000,sell,2020-08-13,76.0,20.0,,,,,2.0,2.0,1.0195412656508995,09:09:58.834787
479,1500000,sell,2020-08-13,75.0,22.0,,,,,1.0,2.0,1.0187372702086106,09:10:00.449865
480,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209161333436185,09:11:01.666993
481,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.021153531461723,09:11:03.415583
482,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213705402608535,09:11:04.508354
483,100000,buy,2020-08-13,1.0,97.0,,,,,,2.0,1.0217450213617532,09:11:05.531505
484,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.0222051448788436,09:11:06.327394
485,500000,buy,2020-08-13,59.0,40.0,,,,,,1.0,1.0229696958750036,09:11:07.811345
486,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.0240625143126179,09:11:09.125353
487,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252063613676319,09:11:09.954438
488,10000,sell,2020-08-13,96.0,,,,,1.0,3.0,,1.0216577679195806,09:11:10.787935
489,25000,sell,2020-08-13,99.0,,,,,,1.0,,1.0215922397405903,09:11:13.071145
490,50000,sell,2020-08-13,97.0,,,,,,3.0,,1.0215213357106099,09:11:15.033630
491,100000,sell,2020-08-13,98.0,,,,,,2.0,,1.0213857760210006,09:11:15.789162
492,200000,sell,2020-08-13,99.0,,,,,,1.0,,1.0211216799043479,09:11:16.627983
493,500000,sell,2020-08-13,86.0,12.0,,,,,1.0,1.0,1.0204417026736585,09:11:17.414467
494,1000000,sell,2020-08-13,78.0,19.0,,,,,1.0,2.0,1.0195358119056783,09:11:18.130986
495,1500000,sell,2020-08-13,75.0,22.0,,,,,1.0,2.0,1.0187273380922994,09:11:19.388962
496,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.020923320457761,09:12:20.269742
497,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211618379708773,09:12:21.029898
498,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213792775763355,09:12:22.502080
499,100000,buy,2020-08-13,1.0,97.0,,,,,,2.0,1.0217540672683985,09:12:23.813094
500,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.0222137677325531,09:12:25.162189
501,500000,buy,2020-08-13,59.0,40.0,,,,,,1.0,1.0229778859187502,09:12:26.513544
502,1000000,buy,2020-08-13,65.0,32.0,,,,,,3.0,1.024073980071309,09:12:27.585140
503,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.025215287212787,09:12:28.360888
504,10000,sell,2020-08-13,96.0,,,,,1.0,3.0,,1.0216652231273438,09:12:29.702836
505,25000,sell,2020-08-13,99.0,,,,,,1.0,,1.021599944977073,09:12:31.044721
506,50000,sell,2020-08-13,97.0,,,,,,3.0,,1.021532293607845,09:12:31.787709
507,100000,sell,2020-08-13,98.0,,,,,,2.0,,1.0213957358874663,09:12:33.121498
508,200000,sell,2020-08-13,99.0,,,,,,1.0,,1.0211306968902003,09:12:33.785259
509,500000,sell,2020-08-13,86.0,12.0,,,,,1.0,1.0,1.0204509245653361,09:12:34.665036
510,1000000,sell,2020-08-13,78.0,19.0,,,,,1.0,2.0,1.019555638705474,09:12:35.340023
511,1500000,sell,2020-08-13,76.0,22.0,,,,,1.0,1.0,1.0187286394579083,09:12:36.696444
512,10000,buy,2020-08-13,,90.0,,,,,,10.0,1.0211082090626389,09:13:38.039824
513,25000,buy,2020-08-13,,96.0,,,,,,4.0,1.0212440126326232,09:13:39.312416
514,50000,buy,2020-08-13,,98.0,,,,,,2.0,1.0214273395597586,09:13:40.054178
515,100000,buy,2020-08-13,2.0,97.0,,,,,,1.0,1.0217850727882185,09:13:41.724643
516,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.0222392765006034,09:13:42.492399
517,500000,buy,2020-08-13,59.0,40.0,,,,,,1.0,1.0229899387547052,09:13:44.147867
518,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.024080526770391,09:13:45.024800
519,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252196000502025,09:13:45.845984
520,10000,sell,2020-08-13,93.0,,,,,4.0,3.0,,1.0217045535943512,09:13:46.585793
521,25000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0216156155568032,09:13:47.872026
522,50000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0215299438766947,09:13:49.211077
523,100000,sell,2020-08-13,100.0,,,,,,,,1.0213815811809521,09:13:50.422328
524,200000,sell,2020-08-13,100.0,,,,,,,,1.0211175202173715,09:13:51.225650
525,500000,sell,2020-08-13,86.0,13.0,,,,,,1.0,1.02043532552777,09:13:51.874038
526,1000000,sell,2020-08-13,77.0,19.0,,,,,,4.0,1.0195512470903199,09:13:53.120782
527,1500000,sell,2020-08-13,76.0,22.0,,,,,,2.0,1.0187355063143955,09:13:53.808035
528,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209233183296909,09:14:54.625973
529,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211618355022503,09:14:55.385591
530,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213792749635051,09:14:56.119046
531,100000,buy,2020-08-13,1.0,97.0,,,,,,2.0,1.0217540460249181,09:14:56.852059
532,200000,buy,2020-08-13,37.0,62.0,,,,,,1.0,1.0222130741373077,09:14:57.858737
533,500000,buy,2020-08-13,59.0,40.0,,,,,,1.0,1.0229767517799473,09:14:59.203177
534,1000000,buy,2020-08-13,64.0,32.0,,,,,,4.0,1.0240708203530258,09:15:00.548322
535,1500000,buy,2020-08-13,68.0,30.0,,,,,,2.0,1.0252132707985988,09:15:01.199889
536,10000,sell,2020-08-13,93.0,,,,,4.0,3.0,,1.0217045535943512,09:15:02.921233
537,25000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0216156155568032,09:15:03.821042
538,50000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0215299438766947,09:15:04.827296
539,100000,sell,2020-08-13,100.0,,,,,,,,1.0213815811809521,09:15:06.269504
540,200000,sell,2020-08-13,100.0,,,,,,,,1.0211175202173715,09:15:07.524947
541,500000,sell,2020-08-13,86.0,13.0,,,,,,1.0,1.020435325400813,09:15:08.411890
542,1000000,sell,2020-08-13,77.0,19.0,,,,,,4.0,1.0195526686971141,09:15:09.154896
543,1500000,sell,2020-08-13,75.0,22.0,,,,,,3.0,1.0187374455392544,09:15:10.625924
544,10000,buy,2020-08-13,,80.0,,,,,,20.0,1.0209233175316652,09:16:12.311962
545,25000,buy,2020-08-13,,92.0,,,,,,8.0,1.0211618345765154,09:16:13.696863
546,50000,buy,2020-08-13,,96.0,,,,,,4.0,1.0213792739836942,09:16:14.472953
547,100000,buy,2020-08-13,,98.0,,,,,,2.0,1.0217541895894398,09:16:15.824118
548,200000,buy,2020-08-13,30.0,69.0,,,,,,1.0,1.022317311658254,09:16:17.155449
549,500000,buy,2020-08-13,56.0,43.0,,,,,,1.0,1.0231579732959977,09:16:18.108589
550,1000000,buy,2020-08-13,62.0,34.0,,,,,,4.0,1.0242810361123258,09:16:18.797575
551,1500000,buy,2020-08-13,66.0,31.0,,,1.0,,,2.0,1.0254435146145044,09:16:20.211242
552,10000,sell,2020-08-13,95.0,,,,,3.0,2.0,,1.021994542812808,09:16:21.489608
553,25000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0219173275805713,09:16:22.813350
554,50000,sell,2020-08-13,98.0,,,,,1.0,1.0,,1.0218309956889848,09:16:24.100077
555,100000,sell,2020-08-13,100.0,,,,,,,,1.0216873866778566,09:16:24.781109
556,200000,sell,2020-08-13,100.0,,,,,,,,1.021420646547607,09:16:26.142292
557,500000,sell,2020-08-13,89.0,10.0,,,,,,1.0,1.0206961938016637,09:16:26.703976
558,1000000,sell,2020-08-13,79.0,17.0,,,,,,4.0,1.019777057267739,09:16:27.736991
559,1500000,sell,2020-08-13,77.0,21.0,,,,,,2.0,1.0189497753805592,09:16:28.483934
560,10000,buy,2020-08-13,,90.0,,,,,,10.0,1.0213610213782467,09:17:29.887985
561,25000,buy,2020-08-13,,96.0,,,,,,4.0,1.02159405961027,09:17:31.255081
562,50000,buy,2020-08-13,7.0,91.0,,,,,,2.0,1.0218112419414145,09:17:32.056996
563,100000,buy,2020-08-13,40.0,59.0,,,,,,1.0,1.0220342516049756,09:17:33.389930
564,200000,buy,2020-08-13,57.0,42.0,,,,,,1.0,1.0222939009356964,09:17:34.594685
565,500000,buy,2020-08-13,67.0,32.0,,,,,,1.0,1.02292860930896,09:17:35.292999
566,1000000,buy,2020-08-13,69.0,28.0,,,,,,3.0,1.0239714135369942,09:17:36.592212
567,1500000,buy,2020-08-13,71.0,27.0,,,,,,2.0,1.025079781671839,09:17:38.053131
568,10000,sell,2020-08-13,93.0,,,,,4.0,3.0,,1.0214024029263615,09:17:39.408525
569,25000,sell,2020-08-13,97.0,,,,,2.0,1.0,,1.0213011212177363,09:17:40.177590
