,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
5609,25000,sell,2020-08-11,49.0,51.0,,,,,,1.0171194221394395,08:53:19.365261
5610,50000,sell,2020-08-11,53.0,47.0,,,,,,1.0170695809388015,08:53:20.112020
5611,100000,sell,2020-08-11,55.0,45.0,,,,,,1.016971513125859,08:53:21.322633
5612,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167822840730947,08:53:21.892449
5613,500000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.016249872909469,08:53:23.024086
5614,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154316142989324,08:53:23.557915
5615,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.014663230540703,08:53:24.330668
5616,10000,buy,2020-08-11,75.0,15.0,,,5.0,5.0,,1.017796153096284,08:54:37.774708
5617,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179441136663956,08:54:38.880353
5618,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180327705390455,08:54:39.743078
5619,100000,buy,2020-08-11,58.0,39.0,,,1.0,2.0,,1.018157416547655,08:54:40.635790
5620,200000,buy,2020-08-11,57.0,41.0,,,,2.0,,1.0183629179606328,08:54:42.012351
5621,500000,buy,2020-08-11,56.0,41.0,,,,1.0,2.0,1.0189722766858589,08:54:43.401904
5622,1000000,buy,2020-08-11,57.0,41.0,,,,1.0,1.0,1.0200764170973236,08:54:44.085684
5623,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0213492920004437,08:54:45.457246
5624,10000,sell,2020-08-11,34.0,66.0,,,,,,1.0171485446065358,08:54:46.116034
5625,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162623038301,08:54:47.375631
5626,50000,sell,2020-08-11,52.0,48.0,,,,,,1.0170661397385903,08:54:48.590240
5627,100000,sell,2020-08-11,55.0,45.0,,,,,,1.0169679468358852,08:54:49.797854
5628,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167787290142434,08:54:51.012464
5629,500000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0162464121378159,08:54:51.697244
5630,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154281965009353,08:54:52.472996
5631,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146599084141583,08:54:53.704599
5632,10000,buy,2020-08-11,75.0,14.0,,,6.0,5.0,,1.0177486094227772,08:54:54.614310
5633,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179263000766143,08:54:56.214797
5634,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180238620471225,08:54:57.543369
5635,100000,buy,2020-08-11,58.0,39.0,,,1.0,2.0,,1.01815088626759,08:54:58.650015
5636,200000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0183646980781782,08:54:59.359788
5637,500000,buy,2020-08-11,56.0,41.0,,,,1.0,2.0,1.0189734543692872,08:55:00.158532
5638,1000000,buy,2020-08-11,57.0,41.0,,,,1.0,1.0,1.0200775902526547,08:55:00.925286
5639,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0213504610157211,08:55:02.455794
5640,10000,sell,2020-08-11,34.0,66.0,,,,,,1.0171485441417702,08:55:03.816359
5641,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162619387037,08:55:04.620103
5642,50000,sell,2020-08-11,52.0,48.0,,,,,,1.017066139554131,08:55:05.469949
5643,100000,sell,2020-08-11,55.0,45.0,,,,,,1.0169679466645685,08:55:06.727921
5644,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167787288534844,08:55:08.176030
5645,500000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.016246411988992,08:55:09.033997
5646,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154281963644745,08:55:09.828011
5647,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146599082861836,08:55:11.104844
5648,10000,buy,2020-08-11,75.0,14.0,,,6.0,5.0,,1.017748609165455,08:55:28.545634
5649,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179262994865703,08:55:29.885119
5650,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180238613616561,08:55:30.881025
5651,100000,buy,2020-08-11,58.0,40.0,,,1.0,1.0,,1.0181608158998168,08:55:32.255797
5652,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758347543561,08:55:33.100528
5653,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882734180653,08:55:34.575054
5654,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.020102293919894,08:55:35.789664
5655,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.0213898377734763,08:55:36.890311
5656,10000,sell,2020-08-11,34.0,66.0,,,,,,1.017148543189001,08:55:37.469126
5657,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162611901947,08:55:38.543781
5658,50000,sell,2020-08-11,52.0,48.0,,,,,,1.0170661388666005,08:55:39.193573
5659,100000,sell,2020-08-11,55.0,45.0,,,,,,1.0169679460260248,08:55:40.359199
5660,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167787282542922,08:55:41.657783
5661,500000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0162464114342855,08:55:42.865396
5662,1000000,sell,2020-08-11,54.0,43.0,,,,,3.0,1.0154159352650214,08:55:44.141986
5663,1500000,sell,2020-08-11,54.0,43.0,,1.0,,,2.0,1.0146398164953276,08:55:44.887747
5664,10000,buy,2020-08-11,75.0,14.0,,,6.0,5.0,,1.017748609165455,08:55:45.748471
5665,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179262994865703,08:55:46.459243
5666,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180238613616561,08:55:47.842801
5667,100000,buy,2020-08-11,58.0,40.0,,,1.0,1.0,,1.0181608158998168,08:55:48.706522
5668,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758347543561,08:55:49.389303
5669,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882734180664,08:55:50.313008
5670,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0201050455952083,08:55:51.496628
5671,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.021389837512353,08:55:52.265382
5672,10000,sell,2020-08-11,34.0,66.0,,,,,,1.0171485428869036,08:55:53.151098
5673,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162609528626,08:55:53.987829
5674,50000,sell,2020-08-11,52.0,48.0,,,,,,1.017066138648603,08:55:55.451360
5675,100000,sell,2020-08-11,55.0,45.0,,,,,,1.0169679458235596,08:55:56.551008
5676,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167787280643044,08:55:57.409732
5677,500000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0162464112584029,08:55:58.042529
5678,1000000,sell,2020-08-11,54.0,43.0,,,,,3.0,1.0154156514805701,08:55:58.975230
5679,1500000,sell,2020-08-11,54.0,43.0,,1.0,,,2.0,1.014639627264085,08:55:59.656012
5680,10000,buy,2020-08-11,75.0,14.0,,,6.0,5.0,,1.0177486091011245,08:56:00.531731
5681,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179262993390594,08:56:01.959274
5682,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180238611902896,08:56:03.264855
5683,100000,buy,2020-08-11,58.0,40.0,,,1.0,1.0,,1.0181608157127722,08:56:04.639414
5684,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758345590026,08:56:05.437158
5685,500000,buy,2020-08-11,57.0,42.0,,,,,1.0,1.0189937540419205,08:56:06.117940
5686,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0201050455952,08:56:06.842706
5687,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.021389837512353,08:56:07.651448
5688,10000,sell,2020-08-11,34.0,66.0,,,,,,1.0171485428869036,08:56:08.997017
5689,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162609528626,08:56:10.125655
5690,50000,sell,2020-08-11,52.0,48.0,,,,,,1.017066138648603,08:56:11.247295
5691,100000,sell,2020-08-11,55.0,45.0,,,,,,1.0169679458235596,08:56:12.563873
5692,200000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0167787280643044,08:56:13.938433
5693,500000,sell,2020-08-11,56.0,43.0,,,,,1.0,1.0162305626891486,08:56:15.481937
5694,1000000,sell,2020-08-11,55.0,43.0,,,,,2.0,1.0153815181033459,08:56:16.158721
5695,1500000,sell,2020-08-11,54.0,44.0,,1.0,,,1.0,1.0146055349894598,08:56:17.295356
5696,10000,buy,2020-08-11,75.0,15.0,,,6.0,4.0,,1.0178067605840877,08:57:24.275804
5697,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.0179526326012942,08:57:25.638013
5698,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180370296345838,08:57:26.778885
5699,100000,buy,2020-08-11,59.0,40.0,,,1.0,,,1.0181648522319524,08:57:28.122169
5700,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758334771449,08:57:29.267086
5701,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882720670862,08:57:30.413054
5702,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0201022924297474,08:57:31.681881
5703,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.0213898360662481,08:57:32.352829
5704,10000,sell,2020-08-11,34.0,66.0,,,,,,1.0171485403773215,08:57:33.041558
5705,25000,sell,2020-08-11,48.0,52.0,,,,,,1.0171162589812994,08:57:34.413473
5706,50000,sell,2020-08-11,52.0,48.0,,,,,,1.0170661368376572,08:57:35.661488
5707,100000,sell,2020-08-11,53.0,44.0,,,,,3.0,1.0169815402113789,08:57:36.913323
5708,200000,sell,2020-08-11,50.0,40.0,,,,,10.0,1.0168131753252039,08:57:38.178913
5709,500000,sell,2020-08-11,53.0,41.0,,,,,6.0,1.01628958814933,08:57:39.480570
5710,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154534299048636,08:57:40.265513
5711,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.014676730101553,08:57:41.070008
5712,10000,buy,2020-08-11,75.0,15.0,,,6.0,4.0,,1.017806760393186,08:57:42.481592
5713,25000,buy,2020-08-11,64.0,32.0,,,2.0,2.0,,1.017952632192779,08:57:43.387554
5714,50000,buy,2020-08-11,61.0,37.0,,,1.0,1.0,,1.0180370291600154,08:57:44.618857
5715,100000,buy,2020-08-11,59.0,40.0,,,1.0,,,1.0181648517139756,08:57:45.173002
5716,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758329361636,08:57:46.333917
5717,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.01898827149486,08:57:47.632639
5718,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0201022917985771,08:57:48.926029
5719,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.0213898353431332,08:57:50.162814
5720,10000,sell,2020-08-11,20.0,55.0,,,,,25.0,1.017197260465505,08:57:50.948376
5721,25000,sell,2020-08-11,42.0,48.0,,,,,10.0,1.0171416712126422,08:57:51.771477
5722,50000,sell,2020-08-11,50.0,45.0,,,,,5.0,1.0170837545895113,08:57:52.643375
5723,100000,sell,2020-08-11,53.0,44.0,,,,,3.0,1.0169815402113789,08:57:54.410793
5724,200000,sell,2020-08-11,50.0,40.0,,,,,10.0,1.0168131753252039,08:57:55.556979
5725,500000,sell,2020-08-11,53.0,41.0,,,,,6.0,1.01628958814933,08:57:56.151789
5726,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154534296815023,08:57:57.470853
5727,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146767298920805,08:57:58.746840
5728,10000,buy,2020-08-11,77.0,16.0,,,6.0,1.0,,1.0178705023587953,08:58:16.271874
5729,25000,buy,2020-08-11,66.0,32.0,,,2.0,,,1.0179786927158447,08:58:17.429500
5730,50000,buy,2020-08-11,61.0,38.0,,,1.0,,,1.0180510495627486,08:58:18.780068
5731,100000,buy,2020-08-11,59.0,40.0,,,1.0,,,1.0181648511239103,08:58:19.666783
5732,200000,buy,2020-08-11,59.0,41.0,,,,,,1.018375832319894,08:58:20.931378
5733,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882708430007,08:58:21.606160
5734,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.020102291079578,08:58:22.478881
5735,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0213825470102147,08:58:23.781463
5736,10000,sell,2020-08-11,20.0,55.0,,,,,25.0,1.0171972596709336,08:58:24.606199
5737,25000,sell,2020-08-11,42.0,48.0,,,,,10.0,1.0171416705212226,08:58:25.786820
5738,50000,sell,2020-08-11,50.0,45.0,,,,,5.0,1.0170837539443522,08:58:26.586565
5739,100000,sell,2020-08-11,53.0,44.0,,,,,3.0,1.0169815395865855,08:58:27.911139
5740,200000,sell,2020-08-11,50.0,40.0,,,,,10.0,1.016813174766196,08:58:29.159739
5741,500000,sell,2020-08-11,53.0,41.0,,,,,6.0,1.016289587606534,08:58:30.341360
5742,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154534293960962,08:58:31.232130
5743,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146767296244208,08:58:31.994830
5744,10000,buy,2020-08-11,,,99.0,,,1.0,,1.0174984068831536,08:58:32.866550
5745,25000,buy,2020-08-11,66.0,32.0,,,2.0,,,1.0179786927158447,08:58:33.775260
5746,50000,buy,2020-08-11,61.0,38.0,,,1.0,,,1.0180510495627486,08:58:35.103834
5747,100000,buy,2020-08-11,59.0,40.0,,,1.0,,,1.0181648511239103,08:58:36.445403
5748,200000,buy,2020-08-11,59.0,41.0,,,,,,1.018375832319894,08:58:37.189165
5749,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882708430007,08:58:37.846953
5750,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.020102291079578,08:58:39.021577
5751,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0213825470102147,08:58:40.316162
5752,10000,sell,2020-08-11,20.0,55.0,,,,,25.0,1.017197259186439,08:58:41.234867
5753,25000,sell,2020-08-11,42.0,48.0,,,,,10.0,1.0171416700996256,08:58:42.493463
5754,50000,sell,2020-08-11,50.0,45.0,,,,,5.0,1.017083753550963,08:58:43.817039
5755,100000,sell,2020-08-11,53.0,44.0,,,,,3.0,1.0169815392056143,08:58:44.471829
5756,200000,sell,2020-08-11,50.0,40.0,,,,,10.0,1.0168131744253375,08:58:45.242757
5757,500000,sell,2020-08-11,53.0,41.0,,,,,6.0,1.016289587275561,08:58:46.525292
5758,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154534290858723,08:58:47.137924
5759,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146767293334868,08:58:47.921548
5760,10000,buy,2020-08-11,,,99.0,,,1.0,,1.0174902169615945,08:58:49.321438
5761,25000,buy,2020-08-11,65.0,32.0,,,2.0,1.0,,1.0179713440578066,08:58:50.570860
5762,50000,buy,2020-08-11,62.0,38.0,,,,,,1.0180753548478612,08:58:51.719491
5763,100000,buy,2020-08-11,60.0,40.0,,,,,,1.0181747809466066,08:58:52.914216
5764,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183758316134361,08:58:54.193762
5765,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189882700957449,08:58:55.409979
5766,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0201022902553571,08:58:56.532781
5767,1500000,buy,2020-08-11,58.0,42.0,,,,,,1.0213898335751266,08:58:57.814790
5768,10000,sell,2020-08-11,20.0,55.0,,,,,25.0,1.0171972587600808,08:58:58.567978
5769,25000,sell,2020-08-11,42.0,48.0,,,,,10.0,1.0171416696105602,08:58:59.834971
5770,50000,sell,2020-08-11,50.0,45.0,,,,,5.0,1.017083753094619,08:59:00.654086
5771,100000,sell,2020-08-11,53.0,44.0,,,,,3.0,1.0169815387636758,08:59:01.937991
5772,200000,sell,2020-08-11,50.0,40.0,,,,,10.0,1.0168131740299313,08:59:03.067775
5773,500000,sell,2020-08-11,53.0,41.0,,,,,6.0,1.016289586891622,08:59:04.005971
5774,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154534287260026,08:59:04.940947
5775,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146767289959937,08:59:06.313000
5776,10000,buy,2020-08-11,,,99.0,,,1.0,,1.0174902169615945,09:00:22.617765
5777,25000,buy,2020-08-11,76.0,23.0,,,,1.0,,1.0179912547197731,09:00:23.435734
5778,50000,buy,2020-08-11,67.0,33.0,,,,,,1.0180510250848767,09:00:24.925075
5779,100000,buy,2020-08-11,62.0,38.0,,,,,,1.0181516334416252,09:00:26.706455
5780,200000,buy,2020-08-11,60.0,40.0,,,,,,1.0183530667895717,09:00:27.588266
5781,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189656157806977,09:00:28.265122
5782,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0200778489766407,09:00:29.196004
5783,1500000,buy,2020-08-11,59.0,41.0,,,,,,1.0213634014010604,09:00:30.452314
5784,10000,sell,2020-08-11,,75.0,,,,,25.0,1.0171941333451628,09:00:31.258144
5785,25000,sell,2020-08-11,33.0,57.0,,,,,10.0,1.0171276010013424,09:00:32.071370
5786,50000,sell,2020-08-11,45.0,50.0,,,,,5.0,1.017066062480988,09:00:33.345109
5787,100000,sell,2020-08-11,50.0,46.0,,,,,4.0,1.0169622769555393,09:00:34.527804
5788,200000,sell,2020-08-11,49.0,41.0,,,,,10.0,1.0167949075437155,09:00:35.331996
5789,500000,sell,2020-08-11,52.0,42.0,,,,,6.0,1.0162707421997268,09:00:36.882035
5790,1000000,sell,2020-08-11,54.0,43.0,,,,,3.0,1.0154225847380685,09:00:38.035714
5791,1500000,sell,2020-08-11,54.0,43.0,,1.0,,,2.0,1.014639039653813,09:00:38.809932
5792,10000,buy,2020-08-11,,,99.0,,,1.0,,1.0174902169615945,09:00:40.366151
5793,25000,buy,2020-08-11,76.0,23.0,,,,1.0,,1.0179912545159624,09:00:41.646952
5794,50000,buy,2020-08-11,67.0,33.0,,,,,,1.0180510247910604,09:00:43.198569
5795,100000,buy,2020-08-11,62.0,38.0,,,,,,1.0181516331000606,09:00:44.586755
5796,200000,buy,2020-08-11,60.0,40.0,,,,,,1.0183530664232325,09:00:45.931469
5797,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189656153831679,09:00:46.770620
5798,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0200778489766407,09:00:48.510707
5799,1500000,buy,2020-08-11,59.0,41.0,,,,,,1.0213634014010604,09:00:49.798225
5800,10000,sell,2020-08-11,6.0,69.0,,,,,25.0,1.0171944371746624,09:00:50.459125
5801,25000,sell,2020-08-11,37.0,53.0,,,,,10.0,1.0171330654343347,09:00:51.624994
5802,50000,sell,2020-08-11,47.0,48.0,,,,,5.0,1.0170732737676786,09:00:52.912186
5803,100000,sell,2020-08-11,52.0,45.0,,,,,3.0,1.0169702525238082,09:00:54.143287
5804,200000,sell,2020-08-11,49.0,41.0,,,,,10.0,1.0168025642328553,09:00:55.356180
5805,500000,sell,2020-08-11,51.0,41.0,,,,,8.0,1.0162795880739823,09:00:56.750142
5806,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154473558459205,09:00:57.587151
5807,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146704538429683,09:00:58.221057
5808,10000,buy,2020-08-11,,,100.0,,,,,1.0174993414938023,09:01:18.526479
5809,25000,buy,2020-08-11,72.0,28.0,,,,,,1.0180100676353745,09:01:19.865440
5810,50000,buy,2020-08-11,65.0,35.0,,,,,,1.0180613731063985,09:01:21.133909
5811,100000,buy,2020-08-11,61.0,39.0,,,,,,1.0181613382786256,09:01:21.770735
5812,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183624744428141,09:01:22.589014
5813,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.01897473827116,09:01:24.047230
5814,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0200873262808399,09:01:24.845387
5815,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.021370946826825,09:01:25.521037
5816,10000,sell,2020-08-11,6.0,69.0,,,,,25.0,1.017194436955959,09:01:26.338238
5817,25000,sell,2020-08-11,37.0,53.0,,,,,10.0,1.017133065266824,09:01:27.486903
5818,50000,sell,2020-08-11,47.0,48.0,,,,,5.0,1.0170732736167005,09:01:28.308954
5819,100000,sell,2020-08-11,52.0,45.0,,,,,3.0,1.0169702523835868,09:01:29.536644
5820,200000,sell,2020-08-11,50.0,41.0,,,,,9.0,1.0168001691153306,09:01:30.330403
5821,500000,sell,2020-08-11,52.0,41.0,,,,,7.0,1.0162738827953952,09:01:31.212835
5822,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154425221742251,09:01:32.372698
5823,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146593184715509,09:01:33.122445
5824,10000,buy,2020-08-11,,,100.0,,,,,1.0174993414938023,09:01:34.484963
5825,25000,buy,2020-08-11,72.0,28.0,,,,,,1.0180100676353745,09:01:35.817323
5826,50000,buy,2020-08-11,65.0,35.0,,,,,,1.0180613731063985,09:01:37.090729
5827,100000,buy,2020-08-11,61.0,39.0,,,,,,1.0181613382786256,09:01:38.428027
5828,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183624744428141,09:01:39.716153
5829,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.01897473827116,09:01:41.228254
5830,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0200873262808399,09:01:42.374714
5831,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.021370946826825,09:01:43.335503
5832,10000,sell,2020-08-11,6.0,69.0,,,,,25.0,1.0171944368344568,09:01:43.990141
5833,25000,sell,2020-08-11,37.0,53.0,,,,,10.0,1.0171330651737625,09:01:44.793640
5834,50000,sell,2020-08-11,47.0,48.0,,,,,5.0,1.0170732735328238,09:01:46.001271
5835,100000,sell,2020-08-11,52.0,45.0,,,,,3.0,1.0169702523056863,09:01:47.122774
5836,200000,sell,2020-08-11,50.0,41.0,,,,,9.0,1.0168001690455075,09:01:48.193361
5837,500000,sell,2020-08-11,52.0,41.0,,,,,7.0,1.0162738827291924,09:01:48.776490
5838,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154425221121721,09:01:50.118443
5839,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146593184133559,09:01:51.256948
5840,10000,buy,2020-08-11,,,100.0,,,,,1.0174993414938023,09:01:52.710009
5841,25000,buy,2020-08-11,72.0,28.0,,,,,,1.018010067585726,09:01:53.832024
5842,50000,buy,2020-08-11,65.0,35.0,,,,,,1.01806137304405,09:01:55.185082
5843,100000,buy,2020-08-11,61.0,39.0,,,,,,1.0181613382084882,09:01:56.441383
5844,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183624743676527,09:01:57.801461
5845,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.018974738191658,09:01:58.975760
5846,1000000,buy,2020-08-11,58.0,41.0,,,,,1.0,1.0200873261931502,09:01:59.857699
5847,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.021373031605346,09:02:01.336796
5848,10000,sell,2020-08-11,,50.0,,,,,50.0,1.0172969210485376,09:02:02.749923
5849,25000,sell,2020-08-11,31.0,49.0,,,,,20.0,1.0171801962878178,09:02:03.489754
5850,50000,sell,2020-08-11,44.0,46.0,,,,,10.0,1.0171017439790961,09:02:04.709407
5851,100000,sell,2020-08-11,51.0,44.0,,,,,5.0,1.0169893402874486,09:02:05.997742
5852,200000,sell,2020-08-11,49.0,41.0,,,,,10.0,1.016814740287351,09:02:07.025039
5853,500000,sell,2020-08-11,51.0,41.0,,,,,8.0,1.0162844583886141,09:02:08.234092
5854,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.015449790922172,09:02:09.000772
5855,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146720771800226,09:02:10.255112
5856,10000,buy,2020-08-11,94.0,6.0,,,,,,1.017974275164021,09:03:24.007790
5857,25000,buy,2020-08-11,72.0,28.0,,,,,,1.0180102328323024,09:03:25.265385
5858,50000,buy,2020-08-11,65.0,35.0,,,,,,1.018061522140852,09:03:26.678933
5859,100000,buy,2020-08-11,61.0,39.0,,,,,,1.018161478571274,09:03:27.826564
5860,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183626114334845,09:03:29.134145
5861,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189748748431815,09:03:30.397741
5862,1000000,buy,2020-08-11,57.0,41.0,,,,1.0,1.0,1.0200799178095301,09:03:31.049530
5863,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.0213512477115156,09:03:31.725313
5864,10000,sell,2020-08-11,,50.0,,,,,50.0,1.017296918528495,09:03:32.476074
5865,25000,sell,2020-08-11,31.0,49.0,,,,,20.0,1.017180265172492,09:03:33.828643
5866,50000,sell,2020-08-11,44.0,46.0,,,,,10.0,1.0171018426615859,09:03:35.243186
5867,100000,sell,2020-08-11,51.0,44.0,,,,,5.0,1.0169894544916553,09:03:36.182886
5868,200000,sell,2020-08-11,49.0,41.0,,,,,10.0,1.0168148490875724,09:03:37.370503
5869,500000,sell,2020-08-11,51.0,41.0,,,,,8.0,1.016284568366039,09:03:38.144259
5870,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154499013785732,09:03:39.338872
5871,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146721805984844,09:03:39.993664
5872,10000,buy,2020-08-11,94.0,6.0,,,,,,1.017974275123714,09:03:41.394214
5873,25000,buy,2020-08-11,72.0,28.0,,,,,,1.0180102327429505,09:03:42.734784
5874,50000,buy,2020-08-11,65.0,35.0,,,,,,1.0180615220286442,09:03:44.134335
5875,100000,buy,2020-08-11,61.0,39.0,,,,,,1.0181614784450486,09:03:45.389933
5876,200000,buy,2020-08-11,59.0,41.0,,,,,,1.0183626112982171,09:03:46.605543
5877,500000,buy,2020-08-11,57.0,41.0,,,,,2.0,1.0189748747001028,09:03:47.737180
5878,1000000,buy,2020-08-11,57.0,41.0,,,,1.0,1.0,1.0200799176517183,09:03:49.093745
5879,1500000,buy,2020-08-11,58.0,41.0,,,,1.0,,1.021351247536379,09:03:49.745537
5880,10000,sell,2020-08-11,,50.0,,,,,50.0,1.0172969183699063,09:03:50.734220
5881,25000,sell,2020-08-11,31.0,49.0,,,,,20.0,1.0171802650175812,09:03:52.301716
5882,50000,sell,2020-08-11,44.0,46.0,,,,,10.0,1.017101842516859,09:03:53.547317
5883,100000,sell,2020-08-11,51.0,44.0,,,,,5.0,1.0169894543545133,09:03:54.864896
5884,200000,sell,2020-08-11,49.0,41.0,,,,,10.0,1.016814848961913,09:03:56.008528
5885,500000,sell,2020-08-11,51.0,41.0,,,,,8.0,1.0162845682468948,09:03:56.766285
5886,1000000,sell,2020-08-11,54.0,42.0,,,,,4.0,1.0154499012668976,09:03:58.034879
5887,1500000,sell,2020-08-11,53.0,43.0,,1.0,,,3.0,1.0146721804937524,09:03:58.783637
5888,10000,buy,2020-08-11,94.0,6.0,,,,,,1.0179742750897711,09:04:17.627356
